0 32 59 1 1 -1
0 1  2 1 -1
38 10  66 0.571429 -1
38 47 33 66 0.428571 -1
38 46  67 1 -1
38 45 32 68 0.333333 -1
38 24 51 68 0.333333 -1
38 53 59 68 0.333333 -1
38 68 7 69 1 -1
39 18 23 0 1 -1
39   1 1 -1
39   2 0.333333 -1
39 30  2 0.666667 -1
39 33  3 1 -1
39 59 38 4 1 -1
39 10  5 1 -1
39 23 2 6 1 -1
39   7 1 -1
39   8 1 -1
39   9 0.222222 -1
39 53  9 0.444444 -1
39 45 6 9 0.333333 -1
39 68 66 10 0.428571 -1
39 47  10 0.571429 -1
39 6 43 11 1 -1
39 17 64 12 1 -1
39 57 24 13 0.375 -1
39   13 0.25 -1
39 12 21 13 0.375 -1
39 35 54 14 0.6 -1
39   14 0.4 -1
39 49  15 0.444444 -1
39   15 0.222222 -1
39 46 64 15 0.333333 -1
39 41 68 16 0.272727 -1
39 20  16 0.363636 -1
39 23  16 0.363636 -1
39   17 0.25 -1
39 25  17 0.5 -1
39   17 0.25 -1
39 35  18 0.571429 -1
39 47 6 18 0.428571 -1
39   19 0.25 -1
39 35 53 19 0.375 -1
39 21 51 19 0.375 -1
39   20 1 -1
39   21 0.222222 -1
39 33 18 21 0.333333 -1
39 10  21 0.444444 -1
39 42  22 0.571429 -1
39 57 35 22 0.428571 -1
39 36  23 0.666667 -1
39   23 0.333333 -1
39   24 0.4 -1
39 55 53 24 0.6 -1
39 11 47 25 0.375 -1
39   25 0.25 -1
39 36 42 25 0.375 -1
39 18  26 1 -1
39 11 58 27 0.272727 -1
39 55  27 0.363636 -1
39 11  27 0.363636 -1
39   28 0.5 -1
39   28 0.5 -1
39 35  29 0.666667 -1
39   29 0.333333 -1
39 2 35 30 0.333333 -1
39 62  30 0.444444 -1
39   30 0.222222 -1
39 68 60 31 0.428571 -1
39 30  31 0.571429 -1
39   32 1 -1
39   33 0.2 -1
39 19  33 0.4 -1
39 6  33 0.4 -1
39 18  34 0.5 -1
39 52  34 0.5 -1
39 47  35 0.444444 -1
39 62 53 35 0.333333 -1
39   35 0.222222 -1
39 54  36 0.666667 -1
39   36 0.333333 -1
39 2 10 37 0.6 -1
39   37 0.4 -1
39 63 18 38 1 -1
39 5 32 40 0.3 -1
39 23 30 40 0.3 -1
39 19  40 0.4 -1
39 42 19 41 0.375 -1
39   41 0.25 -1
39 58 64 41 0.375 -1
39 66 11 42 0.6 -1
39   42 0.4 -1
39 19 27 43 0.428571 -1
39 7  43 0.571429 -1
39 47 64 44 1 -1
39   45 0.333333 -1
39 37  45 0.666667 -1
39 16  46 1 -1
39   47 0.333333 -1
39 32  47 0.666667 -1
39 44 50 48 0.428571 -1
39   48 0.285714 -1
39   48 0.285714 -1
39   49 0.5 -1
39   49 0.5 -1
39   50 0.222222 -1
39 32 68 50 0.333333 -1
39 61  50 0.444444 -1
39 23  51 1 -1
39 3  52 1 -1
39   53 0.5 -1
39   53 0.5 -1
39   54 0.5 -1
39   54 0.5 -1
39 66 6 55 1 -1
39 7  56 1 -1
39 55  57 1 -1
39   58 0.333333 -1
39 10  58 0.666667 -1
39 68  59 1 -1
39 11  60 0.5 -1
39 1  60 0.5 -1
39 56  61 1 -1
39 68  62 0.444444 -1
39 45 20 62 0.333333 -1
39   62 0.222222 -1
39 54 43 63 0.333333 -1
39   63 0.222222 -1
39 61  63 0.444444 -1
39 0 30 64 0.375 -1
39 65 18 64 0.375 -1
39   64 0.25 -1
39 44  65 1 -1
39 47  66 1 -1
39 5 63 67 0.3 -1
39 47  67 0.4 -1
39 0 47 67 0.3 -1
39   68 0.222222 -1
39 63  68 0.444444 -1
39 61 45 68 0.333333 -1
39 34 44 69 0.272727 -1
39 35  69 0.363636 -1
39 55  69 0.363636 -1
40 26  0 0.571429 -1
40 52 55 0 0.428571 -1
40 52  1 1 -1
40   2 1 -1
40 64 5 3 0.428571 -1
40   3 0.285714 -1
40   3 0.285714 -1
40 53  4 0.666667 -1
40   4 0.333333 -1
40   5 1 -1
40 30  6 1 -1
40 10 43 7 0.6 -1
40   7 0.4 -1
40 19  8 1 -1
40   9 0.25 -1
40   9 0.25 -1
40 37  9 0.5 -1
40   10 1 -1
40 57  11 0.444444 -1
40   11 0.222222 -1
40 41 51 11 0.333333 -1
40 31  12 0.363636 -1
40 36 59 12 0.272727 -1
40 37  12 0.363636 -1
40 35 45 13 1 -1
40 64  14 1 -1
40   15 0.5 -1
40   15 0.5 -1
40 19 47 16 1 -1
40 64  17 1 -1
40 48  18 1 -1
40 0  19 1 -1
40 51  20 0.4 -1
40   20 0.2 -1
40 10  20 0.4 -1
40 64 16 21 0.333333 -1
40 22 36 21 0.333333 -1
40 2 55 21 0.333333 -1
40 8 66 22 0.6 -1
40   22 0.4 -1
40 36 18 23 0.333333 -1
40   23 0.222222 -1
40 35  23 0.444444 -1
40   24 0.333333 -1
40 18  24 0.666667 -1
40 59  25 0.333333 -1
40 32  25 0.333333 -1
40 59  25 0.333333 -1
40   26 1 -1
40   27 1 -1
40 11 2 28 0.3 -1
40 58 66 28 0.3 -1
40 44  28 0.4 -1
40 10 4 29 1 -1
40 44 11 30 0.428571 -1
40 44  30 0.571429 -1
40 8  31 0.5 -1
40   31 0.25 -1
40   31 0.25 -1
40 65  32 1 -1
40   33 0.285714 -1
40   33 0.285714 -1
40 53 63 33 0.428571 -1
40   34 1 -1
40 68 32 35 1 -1
40   36 0.4 -1
40 27 32 36 0.6 -1
40 66  37 1 -1
40 16 41 38 1 -1
40 61  39 1 -1
40 59 21 41 1 -1
40   42 0.4 -1
40 67 21 42 0.6 -1
40   43 0.222222 -1
40 10 8 43 0.333333 -1
40 45  43 0.444444 -1
40 57 33 44 1 -1
40 64  45 0.4 -1
40 10  45 0.4 -1
40   45 0.2 -1
40   46 0.4 -1
40 19 45 46 0.6 -1
40   47 1 -1
40   48 0.4 -1
40 20 33 48 0.6 -1
40 6 67 49 0.272727 -1
40 53  49 0.363636 -1
40 8  49 0.363636 -1
40 1 21 50 0.428571 -1
40   50 0.285714 -1
40   50 0.285714 -1
40 52 55 51 1 -1
40 53 41 52 1 -1
40 60 61 53 0.375 -1
40 32 62 53 0.375 -1
40   53 0.25 -1
40 60  54 1 -1
40 69  55 0.666667 -1
40   55 0.333333 -1
40   56 0.333333 -1
40 48  56 0.666667 -1
40 5  57 0.666667 -1
40   57 0.333333 -1
40 27  58 0.5 -1
40   58 0.25 -1
40   58 0.25 -1
40   59 0.4 -1
40 55 10 59 0.6 -1
40   60 0.25 -1
40   60 0.25 -1
40 8  60 0.5 -1
40 66  61 1 -1
40 53 50 62 0.375 -1
40 59 43 62 0.375 -1
40   62 0.25 -1
40 61 8 63 1 -1
40 58  64 0.444444 -1
40   64 0.222222 -1
40 8 43 64 0.333333 -1
40 7 5 65 1 -1
40   66 1 -1
40   67 0.25 -1
40   67 0.25 -1
40 62  67 0.5 -1
40   68 1 -1
40   69 1 -1
41 58 52 0 0.6 -1
41   0 0.4 -1
41   1 0.333333 -1
41 19  1 0.666667 -1
41   2 1 -1
41   3 1 -1
41   4 0.333333 -1
41   4 0.333333 -1
41   4 0.333333 -1
41 50 31 5 1 -1
41 15 64 6 0.5 -1
41 48 2 6 0.5 -1
41   7 0.4 -1
41 17 6 7 0.6 -1
41   8 1 -1
41 59  9 0.5 -1
41 67  9 0.5 -1
41   10 0.222222 -1
41 23  10 0.444444 -1
41 27 63 10 0.333333 -1
41 30 37 11 1 -1
41 8 51 12 0.428571 -1
41 7  12 0.571429 -1
41   13 0.4 -1
41 49 54 13 0.6 -1
41 59 58 14 0.5 -1
41 26 33 14 0.5 -1
41 11  15 0.444444 -1
41 27 7 15 0.333333 -1
41   15 0.222222 -1
41   16 0.4 -1
41 66 21 16 0.6 -1
41 0  17 0.4 -1
41   17 0.2 -1
41 32  17 0.4 -1
41   18 0.333333 -1
41 0  18 0.666667 -1
41   19 1 -1
41 32 19 20 1 -1
41 69 10 21 1 -1
41 64  22 0.571429 -1
41 66 6 22 0.428571 -1
41 59 53 23 0.428571 -1
41 48  23 0.571429 -1
41 4 66 24 0.3 -1
41 1  24 0.4 -1
41 0 16 24 0.3 -1
41 68  25 0.363636 -1
41 35 30 25 0.272727 -1
41 45  25 0.363636 -1
41   26 1 -1
41 0  27 0.4 -1
41 32  27 0.4 -1
41   27 0.2 -1
41 27  28 0.666667 -1
41   28 0.333333 -1
41   29 0.25 -1
41 48  29 0.5 -1
41   29 0.25 -1
41   30 0.285714 -1
41   30 0.285714 -1
41 33 3 30 0.428571 -1
41 68 2 31 0.272727 -1
41 19  31 0.363636 -1
41 30  31 0.363636 -1
41 64  32 0.666667 -1
41   32 0.333333 -1
41 45 19 33 0.375 -1
41   33 0.25 -1
41 51 19 33 0.375 -1
41   34 0.4 -1
41 6 44 34 0.6 -1
41   35 1 -1
41   36 0.25 -1
41   36 0.25 -1
41 66  36 0.5 -1
41   37 0.333333 -1
41 55  37 0.666667 -1
41 13 63 38 0.6 -1
41   38 0.4 -1
41 0  39 0.5 -1
41   39 0.25 -1
41   39 0.25 -1
41   40 0.2 -1
41 44  40 0.4 -1
41 19  40 0.4 -1
41 32  42 0.5 -1
41 47  42 0.5 -1
41   43 0.333333 -1
41 63  43 0.666667 -1
41 8  44 0.5 -1
41 27  44 0.5 -1
41 43 47 45 0.6 -1
41   45 0.4 -1
41 68 23 46 0.5 -1
41 36 51 46 0.5 -1
41 21  47 0.363636 -1
41 52 58 47 0.272727 -1
41 12  47 0.363636 -1
41   48 0.25 -1
41   48 0.25 -1
41 7  48 0.5 -1
41 1 31 49 1 -1
41 3 17 50 1 -1
41 32  51 0.666667 -1
41   51 0.333333 -1
41   52 0.5 -1
41   52 0.5 -1
41 19  53 1 -1
41 33 11 54 0.5 -1
41 16 52 54 0.5 -1
41 57 30 55 1 -1
41 46 5 56 1 -1
41   57 1 -1
41   58 0.4 -1
41 20 2 58 0.6 -1
41 62 47 59 0.428571 -1
41 63  59 0.571429 -1
41 43  60 0.5 -1
41 22  60 0.5 -1
41 7  61 1 -1
41   62 0.5 -1
41   62 0.5 -1
41 16  63 0.363636 -1
41 50 47 63 0.272727 -1
41 55  63 0.363636 -1
41 1 15 64 0.333333 -1
41   64 0.222222 -1
41 57  64 0.444444 -1
41 40 52 65 0.272727 -1
41 6  65 0.363636 -1
41 43  65 0.363636 -1
41 26 16 66 0.272727 -1
41 1  66 0.363636 -1
41 61  66 0.363636 -1
41 2 0 67 0.375 -1
41   67 0.25 -1
41 17 61 67 0.375 -1
41   68 0.25 -1
41   68 0.25 -1
41 27  68 0.5 -1
41   69 0.5 -1
41   69 0.5 -1
42   0 1 -1
42   1 0.285714 -1
42   1 0.285714 -1
42 51 34 1 0.428571 -1
42 16  2 0.666667 -1
42   2 0.333333 -1
42 19  3 0.571429 -1
42 49 6 3 0.428571 -1
42 60 50 4 1 -1
42 61 1 5 0.428571 -1
42   5 0.285714 -1
42   5 0.285714 -1
42 60 46 6 0.428571 -1
42 32  6 0.571429 -1
42 43  7 1 -1
42 15 27 8 0.3 -1
42 2  8 0.4 -1
42 49 45 8 0.3 -1
42   9 1 -1
42 47 7 10 0.6 -1
42   10 0.4 -1
42 44 57 11 1 -1
42   12 0.25 -1
42   12 0.25 -1
42 5  12 0.5 -1
42 40 2 13 0.6 -1
42   13 0.4 -1
42 16 52 14 0.6 -1
42   14 0.4 -1
42 61 23 15 0.375 -1
42   15 0.25 -1
42 3 53 15 0.375 -1
42   16 0.285714 -1
42   16 0.285714 -1
42 20 55 16 0.428571 -1
42 7  17 0.4 -1
42 44 24 17 0.3 -1
42 40 2 17 0.3 -1
42   18 0.25 -1
42 6  18 0.5 -1
42   18 0.25 -1
42 40 2 19 1 -1
42 1  20 0.571429 -1
42 31 35 20 0.428571 -1
42 6  21 0.5 -1
42 5  21 0.5 -1
42 39  22 0.666667 -1
42   22 0.333333 -1
42 32 44 23 0.6 -1
42   23 0.4 -1
42 69  24 0.666667 -1
42   24 0.333333 -1
42 18 43 25 0.6 -1
42   25 0.4 -1
42   26 0.4 -1
42 49 47 26 0.6 -1
42 63  27 1 -1
42   28 1 -1
42 43 1 29 0.6 -1
42   29 0.4 -1
42   30 1 -1
42   31 0.285714 -1
42   31 0.285714 -1
42 21 55 31 0.428571 -1
42 29  32 0.444444 -1
42   32 0.222222 -1
42 10 30 32 0.333333 -1
42 60 68 33 0.5 -1
42 53 12 33 0.5 -1
42 46 19 34 1 -1
42 16 66 35 1 -1
42   36 0.285714 -1
42   36 0.285714 -1
42 19 35 36 0.428571 -1
42 15  37 1 -1
42 50  38 0.571429 -1
42 6 7 38 0.428571 -1
42 61  39 0.5 -1
42   39 0.25 -1
42   39 0.25 -1
42   40 1 -1
42 59  41 0.333333 -1
42 53  41 0.333333 -1
42 19  41 0.333333 -1
42 62  43 0.5 -1
42 51  43 0.5 -1
42 37 45 44 1 -1
42 53 35 45 0.3 -1
42 59 32 45 0.3 -1
42 63  45 0.4 -1
42 31  46 1 -1
42 32  47 0.444444 -1
42   47 0.222222 -1
42 11 43 47 0.333333 -1
42   48 0.4 -1
42 30 35 48 0.6 -1
42   49 0.222222 -1
42 59  49 0.444444 -1
42 7 53 49 0.333333 -1
42   50 0.222222 -1
42 23 6 50 0.333333 -1
42 21  50 0.444444 -1
42   51 1 -1
42 61 33 52 1 -1
42 19 59 53 0.428571 -1
42 61  53 0.571429 -1
42 68  54 0.571429 -1
42 19 67 54 0.428571 -1
42 65 34 55 0.3 -1
42 59 61 55 0.3 -1
42 2  55 0.4 -1
42 19  56 0.333333 -1
42 55  56 0.333333 -1
42 65  56 0.333333 -1
42 40  57 0.4 -1
42 35  57 0.4 -1
42   57 0.2 -1
42   58 0.2 -1
42 64  58 0.4 -1
42 66  58 0.4 -1
42   59 0.285714 -1
42 35 52 59 0.428571 -1
42   59 0.285714 -1
42   60 0.4 -1
42 20 4 60 0.6 -1
42 58  61 1 -1
42   62 0.5 -1
42   62 0.5 -1
42   63 0.4 -1
42 66 36 63 0.6 -1
42 2  64 0.4 -1
42 31  64 0.4 -1
42   64 0.2 -1
42 66  65 1 -1
42 49  66 0.666667 -1
42   66 0.333333 -1
42 61 51 67 0.3 -1
42 58 19 67 0.3 -1
42 27  67 0.4 -1
42 44 65 68 0.428571 -1
42 64  68 0.571429 -1
42   69 1 -1
43 2  0 1 -1
43 50 53 1 1 -1
43 30  2 1 -1
43 39 41 3 0.333333 -1
43 1 20 3 0.333333 -1
43 41 6 3 0.333333 -1
43   4 0.285714 -1
43   4 0.285714 -1
43 59 63 4 0.428571 -1
43 40 62 5 0.5 -1
43 17 61 5 0.5 -1
43   6 0.25 -1
43 45 61 6 0.375 -1
43 36 16 6 0.375 -1
43 1  7 1 -1
43 34  8 0.4 -1
43   8 0.2 -1
43 47  8 0.4 -1
43   9 0.5 -1
43   9 0.5 -1
43 8 5 10 1 -1
43   11 1 -1
43 44  12 1 -1
43 65 19 13 0.428571 -1
43 40  13 0.571429 -1
43 46 61 14 0.428571 -1
43 18  14 0.571429 -1
43   15 1 -1
43 56 68 16 0.428571 -1
43 33  16 0.571429 -1
43 47  17 0.4 -1
43 35  17 0.4 -1
43   17 0.2 -1
43   18 0.222222 -1
43 68 19 18 0.333333 -1
43 63  18 0.444444 -1
43 46  19 0.333333 -1
43 45  19 0.333333 -1
43 61  19 0.333333 -1
43 31  20 0.5 -1
43   20 0.25 -1
43   20 0.25 -1
43   21 0.5 -1
43   21 0.5 -1
43 59 62 22 0.333333 -1
43 24  22 0.444444 -1
43   22 0.222222 -1
43 62  23 1 -1
43 66 6 24 1 -1
43   25 0.333333 -1
43 50  25 0.666667 -1
43   26 1 -1
43 19 10 27 1 -1
43 59 64 28 0.3 -1
43 55 61 28 0.3 -1
43 17  28 0.4 -1
43 45  29 1 -1
43 32 61 30 0.6 -1
43   30 0.4 -1
43   31 0.5 -1
43   31 0.5 -1
43 10  32 0.4 -1
43 52  32 0.4 -1
43   32 0.2 -1
43 17 49 33 0.428571 -1
43 59  33 0.571429 -1
43 5 46 34 0.6 -1
43   34 0.4 -1
43 48 61 35 0.333333 -1
43 23  35 0.444444 -1
43   35 0.222222 -1
43 6 0 36 1 -1
43   37 0.25 -1
43 55 6 37 0.375 -1
43 36 59 37 0.375 -1
43   38 0.285714 -1
43 61 30 38 0.428571 -1
43   38 0.285714 -1
43   39 1 -1
43 64 56 40 0.333333 -1
43 17 27 40 0.333333 -1
43 2 58 40 0.333333 -1
43 35  41 0.5 -1
43 68  41 0.5 -1
43 59 45 42 0.272727 -1
43 51  42 0.363636 -1
43 2  42 0.363636 -1
43   44 0.222222 -1
43 10  44 0.444444 -1
43 19 53 44 0.333333 -1
43 30  45 0.571429 -1
43 51 60 45 0.428571 -1
43 59  46 0.363636 -1
43 29  46 0.363636 -1
43 52 48 46 0.272727 -1
43 5 55 47 0.5 -1
43 51 10 47 0.5 -1
43 20 61 48 0.5 -1
43 23 45 48 0.5 -1
43   49 0.5 -1
43   49 0.5 -1
43   50 0.222222 -1
43 60  50 0.444444 -1
43 15 68 50 0.333333 -1
43   51 0.222222 -1
43 18  51 0.444444 -1
43 69 33 51 0.333333 -1
43 36 18 52 0.3 -1
43 20 35 52 0.3 -1
43 22  52 0.4 -1
43   53 1 -1
43 36  54 1 -1
43 66  55 0.571429 -1
43 63 58 55 0.428571 -1
43 63 36 56 1 -1
43   57 0.25 -1
43 55 2 57 0.375 -1
43 32 2 57 0.375 -1
43 68  58 1 -1
43 33 10 59 0.428571 -1
43 27  59 0.571429 -1
43   60 1 -1
43 36 17 61 0.6 -1
43   61 0.4 -1
43 63  62 0.333333 -1
43 45  62 0.333333 -1
43 23  62 0.333333 -1
43   63 0.25 -1
43   63 0.25 -1
43 44  63 0.5 -1
43 17  64 0.5 -1
43 58  64 0.5 -1
43 2 7 65 0.428571 -1
43   65 0.285714 -1
43   65 0.285714 -1
43   66 0.222222 -1
43 36 60 66 0.333333 -1
43 31  66 0.444444 -1
43 30 0 67 0.5 -1
43 21 31 67 0.5 -1
43 2 7 68 0.428571 -1
43   68 0.285714 -1
43   68 0.285714 -1
43   69 1 -1
44 50  0 0.363636 -1
44 66  0 0.363636 -1
44 67 40 0 0.272727 -1
44 35 68 1 0.428571 -1
44 43  1 0.571429 -1
44   2 0.2 -1
44 66  2 0.4 -1
44 8  2 0.4 -1
44 11 22 3 1 -1
44 64 31 4 0.3 -1
44 55  4 0.4 -1
44 25 10 4 0.3 -1
44   5 1 -1
44   6 0.5 -1
44   6 0.5 -1
44   7 1 -1
44 25 18 8 1 -1
44 15  9 0.363636 -1
44 65  9 0.363636 -1
44 29 33 9 0.272727 -1
44 12  10 0.333333 -1
44 27  10 0.333333 -1
44 53  10 0.333333 -1
44 1 59 11 0.428571 -1
44 6  11 0.571429 -1
44   12 0.4 -1
44 52 35 12 0.6 -1
44   13 0.333333 -1
44 2  13 0.666667 -1
44   14 0.333333 -1
44 27  14 0.666667 -1
44   15 0.5 -1
44   15 0.5 -1
44 58  16 0.363636 -1
44 27 12 16 0.272727 -1
44 51  16 0.363636 -1
44   17 0.333333 -1
44 0  17 0.666667 -1
44 5  18 0.363636 -1
44 62 8 18 0.272727 -1
44 62  18 0.363636 -1
44 2  19 0.363636 -1
44 5  19 0.363636 -1
44 8 51 19 0.272727 -1
44 68 34 20 0.428571 -1
44   20 0.285714 -1
44   20 0.285714 -1
44 69  21 0.5 -1
44   21 0.25 -1
44   21 0.25 -1
44 11  22 0.444444 -1
44   22 0.222222 -1
44 53 43 22 0.333333 -1
44 64 7 23 0.272727 -1
44 8  23 0.363636 -1
44 55  23 0.363636 -1
44 59 52 24 1 -1
44 8  25 1 -1
44 20  26 1 -1
44   27 0.25 -1
44 6 61 27 0.375 -1
44 66 23 27 0.375 -1
44   28 1 -1
44 31  29 0.5 -1
44 35  29 0.5 -1
44 27  30 0.571429 -1
44 50 47 30 0.428571 -1
44   31 0.4 -1
44 67 10 31 0.6 -1
44   32 0.4 -1
44 61 27 32 0.6 -1
44 58  33 0.333333 -1
44 51  33 0.333333 -1
44 58  33 0.333333 -1
44 18 6 34 0.428571 -1
44 5  34 0.571429 -1
44 63  35 1 -1
44 27  36 0.571429 -1
44 17 8 36 0.428571 -1
44 52  37 1 -1
44   38 1 -1
44 5  39 0.4 -1
44 19 43 39 0.3 -1
44 56 63 39 0.3 -1
44 41  40 1 -1
44 1  41 1 -1
44 63 8 42 1 -1
44 55 15 43 0.5 -1
44 17 58 43 0.5 -1
44   45 0.25 -1
44 16  45 0.5 -1
44   45 0.25 -1
44 61 42 46 0.428571 -1
44 58  46 0.571429 -1
44 20  47 0.444444 -1
44 45 5 47 0.333333 -1
44   47 0.222222 -1
44 1  48 0.333333 -1
44 27  48 0.333333 -1
44 10  48 0.333333 -1
44 6 24 49 0.428571 -1
44 45  49 0.571429 -1
44 68  50 1 -1
44   51 0.5 -1
44   51 0.5 -1
44   52 1 -1
44 40 6 53 0.375 -1
44   53 0.25 -1
44 7 11 53 0.375 -1
44 2  54 1 -1
44 64  55 0.4 -1
44 57 51 55 0.3 -1
44 56 47 55 0.3 -1
44   56 1 -1
44 0  57 0.666667 -1
44   57 0.333333 -1
44 60  58 0.4 -1
44   58 0.2 -1
44 11  58 0.4 -1
44 5 3 59 0.375 -1
44 32 24 59 0.375 -1
44   59 0.25 -1
44 7  60 0.4 -1
44 10 45 60 0.3 -1
44 47 45 60 0.3 -1
44 51  61 0.4 -1
44 4 24 61 0.3 -1
44 21 45 61 0.3 -1
44 41  62 1 -1
44 25 65 63 1 -1
44 6 62 64 0.5 -1
44 59 34 64 0.5 -1
44 1  65 0.571429 -1
44 19 47 65 0.428571 -1
44 17 2 66 0.272727 -1
44 21  66 0.363636 -1
44 58  66 0.363636 -1
44 1  67 1 -1
44 4  68 1 -1
44 51 63 69 0.428571 -1
44   69 0.285714 -1
44   69 0.285714 -1
45   0 0.222222 -1
45 62 55 0 0.333333 -1
45 2  0 0.444444 -1
45 20  1 0.4 -1
45 62 44 1 0.3 -1
45 2 68 1 0.3 -1
45 50 57 2 0.3 -1
45 19 7 2 0.3 -1
45 18  2 0.4 -1
45 6 18 3 0.6 -1
45   3 0.4 -1
45 27  4 1 -1
45 4  5 1 -1
45 61 59 6 0.6 -1
45   6 0.4 -1
45 66  7 0.666667 -1
45   7 0.333333 -1
45 51 55 8 1 -1
45 11 47 9 0.333333 -1
45 10  9 0.444444 -1
45   9 0.222222 -1
45 1  10 1 -1
45 61  11 1 -1
45 48  12 1 -1
45 52  13 0.666667 -1
45   13 0.333333 -1
45   14 1 -1
45 59 53 15 0.428571 -1
45 10  15 0.571429 -1
45   16 0.333333 -1
45 60  16 0.666667 -1
45 34 44 17 0.333333 -1
45   17 0.222222 -1
45 8  17 0.444444 -1
45 32  18 1 -1
45   19 0.4 -1
45 5 38 19 0.6 -1
45 2  20 0.666667 -1
45   20 0.333333 -1
45   21 0.285714 -1
45 15 10 21 0.428571 -1
45   21 0.285714 -1
45 3  22 1 -1
45 52  23 0.571429 -1
45 55 0 23 0.428571 -1
45   24 0.333333 -1
45 61  24 0.666667 -1
45 58 18 25 0.6 -1
45   25 0.4 -1
45 6  26 0.5 -1
45 0  26 0.5 -1
45 42 35 27 0.3 -1
45 62  27 0.4 -1
45 8 62 27 0.3 -1
45 35 33 28 0.375 -1
45   28 0.25 -1
45 2 58 28 0.375 -1
45 53  29 1 -1
45 5  30 1 -1
45 60 55 31 0.3 -1
45 27  31 0.4 -1
45 32 60 31 0.3 -1
45 18  32 0.5 -1
45 47  32 0.5 -1
45   33 0.222222 -1
45 66  33 0.444444 -1
45 32 3 33 0.333333 -1
45 55  34 0.4 -1
45 5  34 0.4 -1
45   34 0.2 -1
45 65 12 35 0.6 -1
45   35 0.4 -1
45 51 63 36 0.333333 -1
45   36 0.222222 -1
45 46  36 0.444444 -1
45 58 2 37 1 -1
45 19  38 1 -1
45 27 61 39 0.428571 -1
45 25  39 0.571429 -1
45 29 53 40 0.428571 -1
45 10  40 0.571429 -1
45 13  41 0.571429 -1
45 35 37 41 0.428571 -1
45 10 36 42 1 -1
45 58 6 43 0.5 -1
45 11 58 43 0.5 -1
45   44 0.4 -1
45 50 68 44 0.6 -1
45 52 10 46 0.6 -1
45   46 0.4 -1
45 64  47 0.571429 -1
45 67 58 47 0.428571 -1
45 61 46 48 0.333333 -1
45   48 0.222222 -1
45 61  48 0.444444 -1
45 66 65 49 0.428571 -1
45 62  49 0.571429 -1
45 55 1 50 0.6 -1
45   50 0.4 -1
45 18 2 51 0.5 -1
45 66 18 51 0.5 -1
45 5 36 52 1 -1
45 8 19 53 0.3 -1
45 8  53 0.4 -1
45 68 67 53 0.3 -1
45 55  54 1 -1
45 11 2 55 0.333333 -1
45   55 0.222222 -1
45 65  55 0.444444 -1
45 27  56 0.363636 -1
45 2  56 0.363636 -1
45 16 34 56 0.272727 -1
45   57 0.4 -1
45 42 43 57 0.6 -1
45 10  58 0.5 -1
45 5  58 0.5 -1
45 32 62 59 0.428571 -1
45   59 0.285714 -1
45   59 0.285714 -1
45 46  60 0.5 -1
45   60 0.25 -1
45   60 0.25 -1
45 24  61 1 -1
45   62 1 -1
45 11  63 1 -1
45 32 5 64 1 -1
45 6  65 1 -1
45 32  66 0.666667 -1
45   66 0.333333 -1
45 64  67 0.5 -1
45 5  67 0.5 -1
45 66 32 68 0.272727 -1
45 19  68 0.363636 -1
45 23  68 0.363636 -1
45 5 64 69 1 -1
46   0 0.222222 -1
46 12  0 0.444444 -1
46 47 7 0 0.333333 -1
46   1 0.222222 -1
46 33 35 1 0.333333 -1
46 5  1 0.444444 -1
46 50 64 2 0.375 -1
46   2 0.25 -1
46 6 1 2 0.375 -1
46   3 1 -1
46 10  4 1 -1
46   5 0.333333 -1
46   5 0.333333 -1
46   5 0.333333 -1
46 61  6 1 -1
46   7 1 -1
46   8 0.5 -1
46   8 0.5 -1
46 0  9 0.363636 -1
46 45 1 9 0.272727 -1
46 45  9 0.363636 -1
46   10 1 -1
46 64  11 0.444444 -1
46 35 31 11 0.333333 -1
46   11 0.222222 -1
46 55  12 0.4 -1
46 57 41 12 0.3 -1
46 45 7 12 0.3 -1
46 30 6 13 1 -1
46 10  14 0.4 -1
46   14 0.2 -1
46 55  14 0.4 -1
46 17  15 0.571429 -1
46 58 43 15 0.428571 -1
46 51 26 16 1 -1
46 64 49 17 1 -1
46   18 0.333333 -1
46 44  18 0.666667 -1
46   19 1 -1
46   20 0.5 -1
46   20 0.5 -1
46 7  21 0.5 -1
46   21 0.25 -1
46   21 0.25 -1
46 63 69 22 1 -1
46 61 11 23 0.428571 -1
46   23 0.285714 -1
46   23 0.285714 -1
46 5 10 24 0.5 -1
46 1 53 24 0.5 -1
46 44  25 0.4 -1
46 62  25 0.4 -1
46   25 0.2 -1
46 61  26 0.571429 -1
46 10 68 26 0.428571 -1
46   27 0.333333 -1
46 2  27 0.666667 -1
46   28 1 -1
46 31 68 29 0.3 -1
46 65 10 29 0.3 -1
46 56  29 0.4 -1
46   30 0.4 -1
46 47 57 30 0.6 -1
46   31 0.333333 -1
46 19  31 0.666667 -1
46 68  32 0.571429 -1
46 50 18 32 0.428571 -1
46 10 67 33 0.5 -1
46 1 2 33 0.5 -1
46   34 0.25 -1
46   34 0.25 -1
46 1  34 0.5 -1
46 47  35 1 -1
46 53  36 0.444444 -1
46   36 0.222222 -1
46 5 0 36 0.333333 -1
46 42  37 0.4 -1
46   37 0.2 -1
46 52  37 0.4 -1
46 3  38 1 -1
46 69  39 0.5 -1
46 51  39 0.5 -1
46   40 0.5 -1
46   40 0.5 -1
46 10  41 0.4 -1
46 19 1 41 0.3 -1
46 58 2 41 0.3 -1
46 52  42 0.333333 -1
46 31  42 0.333333 -1
