0 10  1 1 -1
44 4  46 0.363636 -1
44 31 8 46 0.272727 -1
44 35 57 47 1 -1
44 25 16 48 0.6 -1
44   48 0.4 -1
44 57  49 0.363636 -1
44 2 17 49 0.272727 -1
44 43  49 0.363636 -1
44 39 42 50 0.428571 -1
44 33  50 0.571429 -1
44 53  51 1 -1
44 9  52 1 -1
44 24  53 0.363636 -1
44 20 42 53 0.272727 -1
44 8  53 0.363636 -1
44 1 45 54 1 -1
44   55 1 -1
44 4 6 56 0.6 -1
44   56 0.4 -1
44 47  57 0.444444 -1
44 33 43 57 0.333333 -1
44   57 0.222222 -1
44 7  58 0.666667 -1
44   58 0.333333 -1
44   59 0.5 -1
44   59 0.5 -1
45   0 0.5 -1
45   0 0.5 -1
45 48 10 1 0.6 -1
45   1 0.4 -1
45 55  2 0.444444 -1
45 21 10 2 0.333333 -1
45   2 0.222222 -1
45   3 1 -1
45 13  4 0.333333 -1
45 24  4 0.333333 -1
45 23  4 0.333333 -1
45 53 36 5 0.333333 -1
45 29 19 5 0.333333 -1
45 33 47 5 0.333333 -1
45 33  6 0.4 -1
45 16  6 0.4 -1
45   6 0.2 -1
45 55 40 7 0.333333 -1
45 29  7 0.444444 -1
45   7 0.222222 -1
45 31 40 8 1 -1
45 52 29 9 1 -1
45 43  10 1 -1
45   11 1 -1
45 55 46 12 0.6 -1
45   12 0.4 -1
45   13 0.222222 -1
45 8  13 0.444444 -1
45 59 42 13 0.333333 -1
45   14 0.333333 -1
45 3  14 0.666667 -1
45   15 0.5 -1
45   15 0.5 -1
45   16 0.4 -1
45 37 57 16 0.6 -1
45 29  17 0.5 -1
45   17 0.25 -1
45   17 0.25 -1
45 8  18 0.444444 -1
45 11 47 18 0.333333 -1
45   18 0.222222 -1
45   19 0.333333 -1
45 57  19 0.666667 -1
45   20 1 -1
45 53 4 21 0.6 -1
45   21 0.4 -1
45 19 46 22 1 -1
45   23 1 -1
45   24 0.5 -1
45   24 0.5 -1
45   25 0.285714 -1
45 8 1 25 0.428571 -1
45   25 0.285714 -1
45 46 21 26 1 -1
45 0 8 27 1 -1
45 16  28 0.666667 -1
45   28 0.333333 -1
45   29 1 -1
45   30 0.333333 -1
45 57  30 0.666667 -1
45 42 4 31 0.333333 -1
45 26 33 31 0.333333 -1
45 36 59 31 0.333333 -1
45 31 57 32 0.5 -1
45 4 16 32 0.5 -1
45   33 0.5 -1
45   33 0.5 -1
45   34 0.4 -1
45 51 33 34 0.6 -1
45 46  35 0.571429 -1
45 23 43 35 0.428571 -1
45 58  36 1 -1
45   37 1 -1
45 7 56 38 0.333333 -1
45 59 16 38 0.333333 -1
45 4 25 38 0.333333 -1
45   39 0.333333 -1
45 10  39 0.666667 -1
45 57  40 0.4 -1
45   40 0.2 -1
45 36  40 0.4 -1
45 0 52 41 0.375 -1
45   41 0.25 -1
45 53 26 41 0.375 -1
45 49  42 0.571429 -1
45 21 57 42 0.428571 -1
45 8 46 43 0.428571 -1
45 47  43 0.571429 -1
45 7  44 0.4 -1
45   44 0.2 -1
45 37  44 0.4 -1
45 31  46 1 -1
45 57  47 0.444444 -1
45 23 57 47 0.333333 -1
45   47 0.222222 -1
45 3 19 48 0.3 -1
45 23 55 48 0.3 -1
45 56  48 0.4 -1
45 33 10 49 0.428571 -1
45 29  49 0.571429 -1
45 40  50 0.4 -1
45 7  50 0.4 -1
45   50 0.2 -1
45 33  51 1 -1
45   52 0.333333 -1
45   52 0.333333 -1
45   52 0.333333 -1
45   53 1 -1
45 5  54 0.5 -1
45 21  54 0.5 -1
45 2 21 55 1 -1
45 57 36 56 1 -1
45 29 1 57 0.375 -1
45   57 0.25 -1
45 27 5 57 0.375 -1
45 54 1 58 0.3 -1
45 3 9 58 0.3 -1
45 5  58 0.4 -1
45   59 0.4 -1
45 13 33 59 0.6 -1
46 4  0 0.571429 -1
46 20 31 0 0.428571 -1
46   1 0.333333 -1
46 13  1 0.666667 -1
46   2 1 -1
46   3 0.5 -1
46   3 0.5 -1
46 7 6 4 0.375 -1
46   4 0.25 -1
46 23 55 4 0.375 -1
46 54  5 0.444444 -1
46   5 0.222222 -1
46 47 15 5 0.333333 -1
46 3 34 6 0.333333 -1
46   6 0.222222 -1
46 9  6 0.444444 -1
46   7 1 -1
46 16 24 8 0.375 -1
46   8 0.25 -1
46 25 31 8 0.375 -1
46   9 1 -1
46 42 9 10 0.428571 -1
46 4  10 0.571429 -1
46 53 33 11 0.428571 -1
46 0  11 0.571429 -1
46 24  12 0.571429 -1
46 57 53 12 0.428571 -1
46 47  13 0.444444 -1
46   13 0.222222 -1
46 27 40 13 0.333333 -1
46 25  14 0.5 -1
46 6  14 0.5 -1
46   15 1 -1
46 33 54 16 1 -1
46   17 0.333333 -1
46 23  17 0.666667 -1
46   18 1 -1
46 7 3 19 1 -1
46 36  20 1 -1
46 56 57 21 0.428571 -1
46 24  21 0.571429 -1
46 53 48 22 0.428571 -1
46 27  22 0.571429 -1
46 1  23 0.444444 -1
46 48 54 23 0.333333 -1
46   23 0.222222 -1
46 45  24 0.4 -1
46 29 53 24 0.3 -1
46 51 33 24 0.3 -1
46 51  25 0.5 -1
46   25 0.25 -1
46   25 0.25 -1
46 57 35 26 1 -1
46 55 45 27 0.5 -1
46 3 2 27 0.5 -1
46 36 57 28 0.428571 -1
46 16  28 0.571429 -1
46 9  29 0.5 -1
46 1  29 0.5 -1
46   30 0.333333 -1
46 10  30 0.666667 -1
46   31 0.333333 -1
46 36  31 0.666667 -1
46   32 0.25 -1
46 47 31 32 0.375 -1
46 8 33 32 0.375 -1
46   33 0.222222 -1
46 56 27 33 0.333333 -1
46 7  33 0.444444 -1
46   34 1 -1
46 0 58 35 0.333333 -1
46 10 23 35 0.333333 -1
46 10 59 35 0.333333 -1
46   36 0.4 -1
46 33 40 36 0.6 -1
46 45 32 37 1 -1
46   38 1 -1
46 48  39 0.571429 -1
46 43 1 39 0.428571 -1
46   40 0.333333 -1
46 7  40 0.666667 -1
46 19 59 41 0.3 -1
46 4 35 41 0.3 -1
46 45  41 0.4 -1
46 27  42 1 -1
46   43 0.285714 -1
46   43 0.285714 -1
46 2 24 43 0.428571 -1
46 27  44 1 -1
46   45 0.333333 -1
46 5  45 0.666667 -1
46   47 1 -1
46 28 31 48 1 -1
46   49 1 -1
46 1 21 50 1 -1
46   51 0.25 -1
46   51 0.25 -1
46 36  51 0.5 -1
46 4 48 52 0.375 -1
46   52 0.25 -1
46 13 56 52 0.375 -1
46 42 57 53 0.428571 -1
46 47  53 0.571429 -1
46 1 5 54 0.333333 -1
46 35  54 0.444444 -1
46   54 0.222222 -1
46 7 53 55 0.333333 -1
46 56 47 55 0.333333 -1
46 43 9 55 0.333333 -1
46   56 0.4 -1
46 39 4 56 0.6 -1
46   57 0.333333 -1
46 11  57 0.666667 -1
46 4  58 0.5 -1
46 42  58 0.5 -1
46 13 4 59 1 -1
47   0 0.333333 -1
47 9  0 0.666667 -1
47 4 27 1 1 -1
47 3 45 2 0.428571 -1
47 57  2 0.571429 -1
47 13  3 0.4 -1
47 31 36 3 0.3 -1
47 48 56 3 0.3 -1
47   4 0.333333 -1
47   4 0.333333 -1
47   4 0.333333 -1
47   5 1 -1
47 42  6 1 -1
47 29 46 7 0.3 -1
47 24  7 0.4 -1
47 11 40 7 0.3 -1
47 33 5 8 1 -1
47 8  9 0.363636 -1
47 1 24 9 0.272727 -1
47 16  9 0.363636 -1
47 40 24 10 0.272727 -1
47 4  10 0.363636 -1
47 31  10 0.363636 -1
47 1  11 1 -1
47 57 8 12 0.333333 -1
47 43  12 0.444444 -1
47   12 0.222222 -1
47 33 29 13 1 -1
47 42  14 0.571429 -1
47 55 3 14 0.428571 -1
47 5  15 0.666667 -1
47   15 0.333333 -1
47 24  16 1 -1
47 22  17 1 -1
47   18 0.25 -1
47 36  18 0.5 -1
47   18 0.25 -1
47   19 0.4 -1
47 44 42 19 0.6 -1
47   20 0.25 -1
47 42  20 0.5 -1
47   20 0.25 -1
47 3 43 21 0.428571 -1
47 53  21 0.571429 -1
47 29  22 0.666667 -1
47   22 0.333333 -1
47   23 1 -1
47   24 0.333333 -1
47 9  24 0.666667 -1
47   25 0.4 -1
47 4 6 25 0.6 -1
47   26 0.5 -1
47   26 0.5 -1
47 0  27 0.5 -1
47 16  27 0.5 -1
47   28 0.222222 -1
47 5 35 28 0.333333 -1
47 44  28 0.444444 -1
47 38  29 0.4 -1
47   29 0.2 -1
47 3  29 0.4 -1
47 13 44 30 0.428571 -1
47 43  30 0.571429 -1
47 27 24 31 0.333333 -1
47   31 0.222222 -1
47 43  31 0.444444 -1
47 57 30 32 0.6 -1
47   32 0.4 -1
47   33 0.333333 -1
47   33 0.333333 -1
47   33 0.333333 -1
47   34 0.5 -1
47   34 0.5 -1
47   35 0.4 -1
47 16 43 35 0.6 -1
47 1  36 1 -1
47   37 1 -1
47   38 1 -1
47 43  39 0.363636 -1
47 59  39 0.363636 -1
47 3 8 39 0.272727 -1
47 1 8 40 0.3 -1
47 21 13 40 0.3 -1
47 59  40 0.4 -1
47 48  41 0.363636 -1
47 9  41 0.363636 -1
47 45 23 41 0.272727 -1
47 9  42 1 -1
47   43 1 -1
47 33 27 44 0.333333 -1
47 6  44 0.444444 -1
47   44 0.222222 -1
47 1  45 1 -1
47 9 54 46 1 -1
47 3  48 0.4 -1
47   48 0.2 -1
47 25  48 0.4 -1
47 37 42 49 1 -1
47 58 26 50 1 -1
47 31  51 1 -1
47   52 0.285714 -1
47   52 0.285714 -1
47 42 9 52 0.428571 -1
47 24 0 53 0.333333 -1
47 43  53 0.444444 -1
47   53 0.222222 -1
47 25  54 1 -1
47 45  55 1 -1
47 8  56 0.666667 -1
47   56 0.333333 -1
47 45  57 1 -1
47 36  58 0.666667 -1
47   58 0.333333 -1
47 9 42 59 1 -1
48 47 16 0 0.333333 -1
48 43 42 0 0.333333 -1
48 44 51 0 0.333333 -1
48 33  1 0.571429 -1
48 56 10 1 0.428571 -1
48   2 0.25 -1
48 32  2 0.5 -1
48   2 0.25 -1
48 49  3 0.4 -1
48   3 0.2 -1
48 8  3 0.4 -1
48 17 46 4 0.6 -1
48   4 0.4 -1
48 39 42 5 0.375 -1
48   5 0.25 -1
48 8 22 5 0.375 -1
48 38  6 1 -1
48 9 23 7 0.5 -1
48 57 4 7 0.5 -1
48 49  8 0.666667 -1
48   8 0.333333 -1
48   9 1 -1
48 33  10 0.4 -1
48   10 0.2 -1
48 45  10 0.4 -1
48   11 1 -1
48 47 17 12 0.428571 -1
48   12 0.285714 -1
48   12 0.285714 -1
48 57 46 13 0.5 -1
48 24 5 13 0.5 -1
48 47  14 0.4 -1
48 46 57 14 0.3 -1
48 29 23 14 0.3 -1
48   15 0.4 -1
48 59 22 15 0.6 -1
48 35 53 16 1 -1
48   17 0.222222 -1
48 51 26 17 0.333333 -1
48 8  17 0.444444 -1
48   18 0.5 -1
48   18 0.5 -1
48 51 29 19 0.333333 -1
48 7 55 19 0.333333 -1
48 47 57 19 0.333333 -1
48   20 1 -1
48 33 55 21 1 -1
48 3 5 22 1 -1
48   23 0.4 -1
48 38 24 23 0.6 -1
48 8  24 0.363636 -1
48 43  24 0.363636 -1
48 58 28 24 0.272727 -1
48   25 1 -1
48   26 0.333333 -1
48 29  26 0.666667 -1
48 46  27 0.5 -1
48 47  27 0.5 -1
48 23  28 1 -1
48   29 0.285714 -1
48   29 0.285714 -1
48 35 6 29 0.428571 -1
48 59 49 30 0.375 -1
48   30 0.25 -1
48 57 36 30 0.375 -1
48 42 30 31 1 -1
48 56  32 0.5 -1
48   32 0.25 -1
48   32 0.25 -1
48 11 29 33 0.6 -1
48   33 0.4 -1
48   34 0.285714 -1
48 47 57 34 0.428571 -1
48   34 0.285714 -1
48 49 47 35 1 -1
48   36 0.5 -1
48   36 0.5 -1
48   37 1 -1
48   38 1 -1
48   39 1 -1
48 9  40 0.444444 -1
48 33 27 40 0.333333 -1
48   40 0.222222 -1
48 24  41 0.571429 -1
48 31 36 41 0.428571 -1
48   42 0.25 -1
48   42 0.25 -1
48 43  42 0.5 -1
48 8 10 43 0.6 -1
48   43 0.4 -1
48   44 0.222222 -1
48 42 54 44 0.333333 -1
48 24  44 0.444444 -1
48 22 23 45 0.428571 -1
48 57  45 0.571429 -1
48 6 52 46 1 -1
48   47 1 -1
48 45  49 0.666667 -1
48   49 0.333333 -1
48   50 0.2 -1
48 47  50 0.4 -1
48 53  50 0.4 -1
48 45 7 51 0.333333 -1
48   51 0.222222 -1
48 16  51 0.444444 -1
48 35 33 52 0.428571 -1
48 13  52 0.571429 -1
48 31  53 0.444444 -1
48   53 0.222222 -1
48 2 1 53 0.333333 -1
48   54 0.222222 -1
48 57  54 0.444444 -1
48 49 13 54 0.333333 -1
48   55 0.333333 -1
48 10  55 0.666667 -1
48 3  56 0.4 -1
48   56 0.2 -1
48 27  56 0.4 -1
48 4  57 0.363636 -1
48 0 24 57 0.272727 -1
48 31  57 0.363636 -1
48 22  58 0.5 -1
48   58 0.25 -1
48   58 0.25 -1
48 8  59 0.5 -1
48 52  59 0.5 -1
49 42  0 0.5 -1
49 24  0 0.5 -1
49 45  1 0.666667 -1
49   1 0.333333 -1
49 17  2 1 -1
49 33 59 3 0.5 -1
49 58 31 3 0.5 -1
49 3 48 4 0.5 -1
49 16 3 4 0.5 -1
49 20 43 5 0.3 -1
49 9  5 0.4 -1
49 8 6 5 0.3 -1
49   6 1 -1
49   7 0.333333 -1
49 47  7 0.666667 -1
49   8 0.222222 -1
49 44 1 8 0.333333 -1
49 59  8 0.444444 -1
49   9 0.333333 -1
49 13  9 0.666667 -1
49 46  10 1 -1
49 9 52 11 1 -1
49   12 0.4 -1
49 29 36 12 0.6 -1
49   13 0.4 -1
49 24 45 13 0.6 -1
49   14 1 -1
49   15 0.25 -1
49   15 0.25 -1
49 4  15 0.5 -1
49 42 6 16 0.375 -1
49 1 19 16 0.375 -1
49   16 0.25 -1
49 23  17 0.5 -1
49 24  17 0.5 -1
49   18 1 -1
49 23  19 0.666667 -1
49   19 0.333333 -1
49   20 1 -1
49   21 0.25 -1
49 1 13 21 0.375 -1
49 8 47 21 0.375 -1
49 1  22 0.5 -1
49   22 0.25 -1
49   22 0.25 -1
49 39  23 1 -1
49 11 1 24 1 -1
49 31  25 1 -1
49 21 4 26 1 -1
49 56  27 0.444444 -1
49 26 19 27 0.333333 -1
49   27 0.222222 -1
49   28 1 -1
49 5  29 1 -1
49   30 0.5 -1
49   30 0.5 -1
49   31 1 -1
49 30 0 32 1 -1
49 29 57 33 1 -1
49   34 0.333333 -1
49   34 0.333333 -1
49   34 0.333333 -1
49 56  35 0.363636 -1
49 9 24 35 0.272727 -1
49 4  35 0.363636 -1
49 8  36 1 -1
49 11 21 37 1 -1
49   38 1 -1
49   39 0.222222 -1
49 18 16 39 0.333333 -1
49 46  39 0.444444 -1
49 47  40 0.333333 -1
49 26  40 0.333333 -1
49 4  40 0.333333 -1
49 35  41 1 -1
49 40  42 1 -1
49 3 27 43 0.428571 -1
49 48  43 0.571429 -1
49 36 59 44 0.5 -1
49 1 33 44 0.5 -1
49   45 1 -1
49 5 3 46 0.428571 -1
49 27  46 0.571429 -1
49   47 0.333333 -1
49   47 0.333333 -1
49   47 0.333333 -1
49 10 45 48 0.428571 -1
49 47  48 0.571429 -1
49 36  50 0.363636 -1
49 13 16 50 0.272727 -1
49 0  50 0.363636 -1
49 47 24 51 0.3 -1
49 8 9 51 0.3 -1
49 2  51 0.4 -1
49 16  52 0.333333 -1
49 6  52 0.333333 -1
49 13  52 0.333333 -1
49   53 0.333333 -1
49 35  53 0.666667 -1
49 52  54 0.5 -1
49   54 0.25 -1
49   54 0.25 -1
49   55 0.5 -1
49   55 0.5 -1
49 1 58 56 0.428571 -1
49 43  56 0.571429 -1
49 39  57 1 -1
49 9  58 0.333333 -1
49 45  58 0.333333 -1
49 4  58 0.333333 -1
49 47 36 59 0.428571 -1
49 53  59 0.571429 -1
50 29  0 1 -1
50 32  1 1 -1
50 9  2 1 -1
50 19  3 0.363636 -1
50 11 45 3 0.272727 -1
50 57  3 0.363636 -1
50   4 0.333333 -1
50 56  4 0.666667 -1
50   5 0.333333 -1
50 23  5 0.666667 -1
50   6 1 -1
50 29  7 0.5 -1
50 51  7 0.5 -1
50   8 0.25 -1
50 56 19 8 0.375 -1
50 11 45 8 0.375 -1
50 42  9 0.571429 -1
50 53 8 9 0.428571 -1
50 46  10 0.5 -1
50 13  10 0.5 -1
50 45  11 0.4 -1
50   11 0.2 -1
50 8  11 0.4 -1
50 1 9 12 0.375 -1
50 25 7 12 0.375 -1
50   12 0.25 -1
50 27  13 1 -1
50 23  14 0.444444 -1
50 2 9 14 0.333333 -1
50   14 0.222222 -1
50   15 0.5 -1
50   15 0.5 -1
50   16 0.25 -1
50 51  16 0.5 -1
50   16 0.25 -1
50 48 22 17 0.333333 -1
50 46  17 0.444444 -1
50   17 0.222222 -1
50 59  18 0.571429 -1
50 2 58 18 0.428571 -1
50   19 0.333333 -1
50   19 0.333333 -1
50   19 0.333333 -1
50 51  20 0.5 -1
50 31  20 0.5 -1
50 29  21 0.4 -1
50 3 37 21 0.3 -1
50 44 28 21 0.3 -1
50   22 0.4 -1
50 29 2 22 0.6 -1
50 57 5 23 0.5 -1
50 35 9 23 0.5 -1
50 53  24 0.4 -1
50 14 57 24 0.3 -1
50 6 40 24 0.3 -1
50 48 9 25 0.333333 -1
50   25 0.222222 -1
50 12  25 0.444444 -1
50 45  26 1 -1
50 43  27 0.5 -1
50   27 0.25 -1
50   27 0.25 -1
50   28 1 -1
50 42 47 29 1 -1
50   30 1 -1
50 21  31 1 -1
50 43  32 0.666667 -1
50   32 0.333333 -1
50 27  33 1 -1
50   34 1 -1
50 4  35 1 -1
50 9  36 0.5 -1
50 42  36 0.5 -1
50 19  37 0.444444 -1
50 13 36 37 0.333333 -1
50   37 0.222222 -1
50 58 23 38 0.6 -1
50   38 0.4 -1
50 43  39 1 -1
50   40 0.5 -1
50   40 0.5 -1
50 1 13 41 0.6 -1
50   41 0.4 -1
50 23 40 42 0.333333 -1
50   42 0.222222 -1
50 34  42 0.444444 -1
50 47 9 43 0.272727 -1
50 30  43 0.363636 -1
50 8  43 0.363636 -1
50 3  44 0.571429 -1
50 42 5 44 0.428571 -1
50 24 57 45 0.333333 -1
50   45 0.222222 -1
50 13  45 0.444444 -1
50 33 31 46 0.5 -1
50 4 24 46 0.5 -1
50 57  47 0.363636 -1
50 7  47 0.363636 -1
50 29 3 47 0.272727 -1
50 57 16 48 1 -1
50 27  49 0.363636 -1
50 3  49 0.363636 -1
50 43 31 49 0.272727 -1
50 13 22 51 0.272727 -1
50 43  51 0.363636 -1
50 53  51 0.363636 -1
50 5  52 1 -1
50 28 27 53 1 -1
50 16 42 54 0.428571 -1
50   54 0.285714 -1
50   54 0.285714 -1
50 46 9 55 0.428571 -1
50 46  55 0.571429 -1
50 26 9 56 1 -1
50 20  57 1 -1
50   58 0.4 -1
50 8 24 58 0.6 -1
50   59 1 -1
51 29  0 0.5 -1
51 56  0 0.5 -1
51   1 1 -1
51 19 31 2 1 -1
51 7  3 0.5 -1
51   3 0.25 -1
51   3 0.25 -1
51 26  4 1 -1
51 1 13 5 1 -1
51 29  6 0.5 -1
51 36  6 0.5 -1
51 16 30 7 0.5 -1
51 24 57 7 0.5 -1
51 25 27 8 1 -1
51 8  9 0.5 -1
51 10  9 0.5 -1
51 28  10 0.444444 -1
51   10 0.222222 -1
51 36 9 10 0.333333 -1
51 55 27 11 0.5 -1
51 59 42 11 0.5 -1
51 9 52 12 0.6 -1
51   12 0.4 -1
51 31  13 0.666667 -1
51   13 0.333333 -1
51 25 47 14 0.333333 -1
51   14 0.222222 -1
51 43  14 0.444444 -1
51 24 8 15 1 -1
51   16 1 -1
51 47 45 17 0.5 -1
51 38 57 17 0.5 -1
51 30  18 1 -1
51   19 1 -1
51 25  20 1 -1
51   21 0.285714 -1
51   21 0.285714 -1
51 6 18 21 0.428571 -1
51 54  22 0.571429 -1
51 11 13 22 0.428571 -1
51   23 1 -1
51 43  24 0.444444 -1
51   24 0.222222 -1
51 29 2 24 0.333333 -1
51   25 0.25 -1
51 4  25 0.5 -1
51   25 0.25 -1
51 2  26 0.363636 -1
51 4  26 0.363636 -1
51 6 21 26 0.272727 -1
51 7 23 27 1 -1
51 9 56 28 1 -1
51   29 1 -1
51 8 10 30 0.6 -1
51   30 0.4 -1
51 13  31 0.571429 -1
51 15 44 31 0.428571 -1
51 45  32 1 -1
51   33 0.4 -1
51 11 49 33 0.6 -1
51 45  34 0.666667 -1
51   34 0.333333 -1
51 54  35 1 -1
51 31  36 0.4 -1
51 56  36 0.4 -1
51   36 0.2 -1
51 24 35 37 0.6 -1
51   37 0.4 -1
51 8 24 38 1 -1
51 3 1 39 1 -1
51 2  40 0.5 -1
51 16  40 0.5 -1
51 20 0 41 0.6 -1
51   41 0.4 -1
51 54 45 42 0.6 -1
51   42 0.4 -1
51   43 0.25 -1
51 24  43 0.5 -1
51   43 0.25 -1
51   44 1 -1
51 6  45 0.571429 -1
51 29 42 45 0.428571 -1
51   46 0.4 -1
51 0 59 46 0.6 -1
51 4  47 1 -1
51   48 1 -1
51   49 0.5 -1
51   49 0.5 -1
51 22  50 0.4 -1
51   50 0.2 -1
51 8  50 0.4 -1
51   52 0.285714 -1
51 45 23 52 0.428571 -1
51   52 0.285714 -1
51 27 7 53 0.428571 -1
51 24  53 0.571429 -1
51 29 22 54 0.333333 -1
51 58 9 54 0.333333 -1
51 42 8 54 0.333333 -1
51 40 54 55 0.428571 -1
51 48  55 0.571429 -1
51 4 43 56 0.6 -1
51   56 0.4 -1
51   57 0.4 -1
51 19 35 57 0.6 -1
51   58 0.5 -1
51   58 0.5 -1
51 55 8 59 0.3 -1
51 36  59 0.4 -1
51 45 9 59 0.3 -1
52 43 4 0 1 -1
52 11 31 1 0.5 -1
52 37 9 1 0.5 -1
52 1 25 2 0.5 -1
52 36 25 2 0.5 -1
52   3 1 -1
52 45  4 0.4 -1
52 6 19 4 0.3 -1
52 31 26 4 0.3 -1
52 56  5 1 -1
52   6 0.5 -1
52   6 0.5 -1
52 33  7 0.571429 -1
52 6 29 7 0.428571 -1
52 31 45 8 1 -1
52 10  9 1 -1
52 7 16 10 0.333333 -1
52 28 9 10 0.333333 -1
52 28 57 10 0.333333 -1
52 33 38 11 0.428571 -1
52 31  11 0.571429 -1
52 47  12 0.4 -1
52 42  12 0.4 -1
52   12 0.2 -1
52 16 3 13 1 -1
52 33  14 0.5 -1
52 55  14 0.5 -1
52 19  15 0.4 -1
52 9 46 15 0.3 -1
52 1 31 15 0.3 -1
52 33  16 0.666667 -1
52   16 0.333333 -1
52 25 57 17 0.6 -1
52   17 0.4 -1
52 27 54 18 1 -1
52 24 3 19 1 -1
52 13  20 0.363636 -1
52 51 48 20 0.272727 -1
52 16  20 0.363636 -1
52   21 1 -1
52   22 0.5 -1
52   22 0.5 -1
52 10 0 23 1 -1
52 37 53 24 1 -1
52 21 15 25 0.333333 -1
52   25 0.222222 -1
52 47  25 0.444444 -1
52 9  26 0.666667 -1
52   26 0.333333 -1
52   27 0.222222 -1
52 43 54 27 0.333333 -1
52 16  27 0.444444 -1
52 1 57 28 1 -1
52 9 48 29 0.3 -1
52 3 47 29 0.3 -1
52 7  29 0.4 -1
52   30 0.4 -1
52 43 9 30 0.6 -1
52 2  31 0.571429 -1
52 36 7 31 0.428571 -1
52 5 13 32 1 -1
52   33 0.333333 -1
52 5  33 0.666667 -1
52 11 3 34 1 -1
52 56 1 35 0.6 -1
52   35 0.4 -1
52 32  36 0.363636 -1
52 37 31 36 0.272727 -1
52 1  36 0.363636 -1
52 47 9 37 0.6 -1
52   37 0.4 -1
52 6  38 1 -1
52 31 56 39 1 -1
52 8 57 40 1 -1
52 2  41 1 -1
52 27  42 1 -1
52   43 1 -1
52 5  44 0.4 -1
52 23 10 44 0.3 -1
52 40 1 44 0.3 -1
52 57 16 45 1 -1
52 4 1 46 0.333333 -1
52   46 0.222222 -1
52 24  46 0.444444 -1
52 1 23 47 0.272727 -1
52 3  47 0.363636 -1
52 56  47 0.363636 -1
52 6  48 0.363636 -1
52 17  48 0.363636 -1
52 8 15 48 0.272727 -1
52 58  49 0.363636 -1
52 30  49 0.363636 -1
52 51 57 49 0.272727 -1
52 31 2 50 0.375 -1
52 4 8 50 0.375 -1
52   50 0.25 -1
52 20 9 51 1 -1
52 21 40 53 0.333333 -1
52 15 24 53 0.333333 -1
52 32 16 53 0.333333 -1
52 11 8 54 0.3 -1
52 42  54 0.4 -1
52 29 23 54 0.3 -1
52 45  55 1 -1
52 9 46 56 0.375 -1
52   56 0.25 -1
52 43 37 56 0.375 -1
52 16 21 57 1 -1
52 7  58 1 -1
52 22 3 59 1 -1
53 49  0 1 -1
53   1 1 -1
53   2 0.25 -1
53 21 52 2 0.375 -1
53 56 49 2 0.375 -1
53 29  3 0.5 -1
53   3 0.25 -1
53   3 0.25 -1
53   4 0.25 -1
53   4 0.25 -1
53 10  4 0.5 -1
53 48 24 5 0.428571 -1
53   5 0.285714 -1
53   5 0.285714 -1
53 4  6 0.666667 -1
53   6 0.333333 -1
53   7 0.4 -1
53 39 57 7 0.6 -1
53   8 1 -1
53 31  9 0.666667 -1
53   9 0.333333 -1
53   10 0.2 -1
53 6  10 0.4 -1
53 19  10 0.4 -1
53 1  11 1 -1
53 52 11 12 1 -1
53 4 3 13 0.428571 -1
53 23  13 0.571429 -1
53   14 1 -1
53   15 0.285714 -1
53   15 0.285714 -1
53 41 57 15 0.428571 -1
53   16 1 -1
53   17 0.285714 -1
53 58 27 17 0.428571 -1
53   17 0.285714 -1
53 46  18 0.666667 -1
53   18 0.333333 -1
53 33  19 0.571429 -1
53 47 13 19 0.428571 -1
53 35 28 20 0.428571 -1
53   20 0.285714 -1
53   20 0.285714 -1
53   21 0.285714 -1
53 49 26 21 0.428571 -1
53   21 0.285714 -1
53 21 33 22 0.272727 -1
53 43  22 0.363636 -1
53 44  22 0.363636 -1
53   23 1 -1
53 49 47 24 0.6 -1
53   24 0.4 -1
53 2 9 25 0.375 -1
53 42 8 25 0.375 -1
53   25 0.25 -1
53 4 27 26 0.5 -1
53 29 1 26 0.5 -1
53 47  27 0.363636 -1
53 24 31 27 0.272727 -1
53 13  27 0.363636 -1
53 35  28 1 -1
53   29 0.25 -1
53 4 1 29 0.375 -1
53 16 57 29 0.375 -1
53 3 47 30 0.5 -1
53 46 27 30 0.5 -1
53   31 1 -1
53   32 0.5 -1
53   32 0.5 -1
53   33 0.222222 -1
53 8  33 0.444444 -1
53 57 16 33 0.333333 -1
53 56 39 34 0.375 -1
53   34 0.25 -1
53 36 27 34 0.375 -1
53 45  35 0.363636 -1
53 9 1 35 0.272727 -1
53 43  35 0.363636 -1
53 8 43 36 0.428571 -1
53 27  36 0.571429 -1
53   37 0.4 -1
53 16 1 37 0.6 -1
53   38 0.25 -1
53   38 0.25 -1
53 8  38 0.5 -1
53 3 57 39 1 -1
53 16 31 40 0.375 -1
53   40 0.25 -1
53 27 4 40 0.375 -1
53 24 2 41 1 -1
53 31 10 42 0.428571 -1
53 39  42 0.571429 -1
53 45 56 43 1 -1
53 9  44 0.5 -1
53   44 0.25 -1
53   44 0.25 -1
53 51  45 0.4 -1
53 40  45 0.4 -1
53   45 0.2 -1
53 3 0 46 0.428571 -1
53   46 0.285714 -1
53   46 0.285714 -1
53   47 0.285714 -1
53 49 24 47 0.428571 -1
53   47 0.285714 -1
53 15 16 48 0.428571 -1
53   48 0.285714 -1
53   48 0.285714 -1
53 13 4 49 1 -1
53   50 0.333333 -1
53 19  50 0.666667 -1
53   51 0.2 -1
53 27  51 0.4 -1
