0 19  1 1 -1
24   3 0.285714 -1
24   3 0.285714 -1
24   4 1 -1
24 0  5 0.444444 -1
24   5 0.222222 -1
24 76 62 5 0.333333 -1
24   6 0.333333 -1
24 34  6 0.666667 -1
24 30  7 1 -1
24 45 14 8 1 -1
24 67  9 0.4 -1
24 13 12 9 0.3 -1
24 54 35 9 0.3 -1
24 64  10 0.444444 -1
24 43 23 10 0.333333 -1
24   10 0.222222 -1
24 50  11 0.666667 -1
24   11 0.333333 -1
24 1  12 0.4 -1
24 41  12 0.4 -1
24   12 0.2 -1
24 35  13 1 -1
24 74  14 1 -1
24 70 7 15 0.333333 -1
24 53 35 15 0.333333 -1
24 47 9 15 0.333333 -1
24   16 0.222222 -1
24 74  16 0.444444 -1
24 23 38 16 0.333333 -1
24   17 1 -1
24   18 1 -1
24 67 35 19 0.428571 -1
24   19 0.285714 -1
24   19 0.285714 -1
24   20 0.4 -1
24 78 66 20 0.6 -1
24 49 48 21 1 -1
24 46  22 0.333333 -1
24 1  22 0.333333 -1
24 72  22 0.333333 -1
24 19  23 0.666667 -1
24   23 0.333333 -1
24   25 0.25 -1
24 31 33 25 0.375 -1
24 61 29 25 0.375 -1
24 79 66 26 0.428571 -1
24 7  26 0.571429 -1
24 74  27 1 -1
24 66  28 0.4 -1
24 74  28 0.4 -1
24   28 0.2 -1
24 41  29 1 -1
24 73 38 30 0.428571 -1
24   30 0.285714 -1
24   30 0.285714 -1
24 66  31 1 -1
24 59  32 1 -1
24 46  33 0.4 -1
24 9  33 0.4 -1
24   33 0.2 -1
24 72 26 34 1 -1
24 61  35 0.5 -1
24   35 0.25 -1
24   35 0.25 -1
24   36 0.25 -1
24   36 0.25 -1
24 63  36 0.5 -1
24 46  37 0.444444 -1
24 66 0 37 0.333333 -1
24   37 0.222222 -1
24 41  38 0.571429 -1
24 61 43 38 0.428571 -1
24 7 60 39 0.6 -1
24   39 0.4 -1
24   40 0.333333 -1
24 17  40 0.666667 -1
24   41 0.25 -1
24 69 43 41 0.375 -1
24 31 70 41 0.375 -1
24 1  42 0.666667 -1
24   42 0.333333 -1
24   43 0.25 -1
24   43 0.25 -1
24 19  43 0.5 -1
24 46  44 1 -1
24 20 56 45 0.6 -1
24   45 0.4 -1
24   46 1 -1
24 41 72 47 0.5 -1
24 13 63 47 0.5 -1
24   48 0.285714 -1
24 66 13 48 0.428571 -1
24   48 0.285714 -1
24   49 1 -1
24 38  50 0.666667 -1
24   50 0.333333 -1
24   51 0.2 -1
24 31  51 0.4 -1
24 69  51 0.4 -1
24 14  52 0.5 -1
24   52 0.25 -1
24   52 0.25 -1
24 72 75 53 1 -1
24 1  54 1 -1
24 14  55 1 -1
24   56 0.4 -1
24 32 5 56 0.6 -1
24   57 1 -1
24 39  58 1 -1
24 26 15 59 1 -1
24 9  60 0.5 -1
24 61  60 0.5 -1
24 11 9 61 0.375 -1
24 7 49 61 0.375 -1
24   61 0.25 -1
24 23 76 62 1 -1
24   63 0.4 -1
24 25 53 63 0.6 -1
24 48  64 0.444444 -1
24   64 0.222222 -1
24 11 29 64 0.333333 -1
24   65 0.5 -1
24   65 0.5 -1
24 48 29 66 1 -1
24 38 8 67 0.428571 -1
24   67 0.285714 -1
24   67 0.285714 -1
24   68 1 -1
24 34  69 0.4 -1
24   69 0.2 -1
24 22  69 0.4 -1
24 56 34 70 0.272727 -1
24 61  70 0.363636 -1
24 76  70 0.363636 -1
24 0 13 71 0.5 -1
24 10 41 71 0.5 -1
24 43  72 1 -1
24   73 0.4 -1
24 77 13 73 0.6 -1
24   74 1 -1
24 67 30 75 0.428571 -1
24   75 0.285714 -1
24   75 0.285714 -1
24   76 0.285714 -1
24   76 0.285714 -1
24 0 14 76 0.428571 -1
24 17 11 77 0.6 -1
24   77 0.4 -1
24 54 79 78 1 -1
24   79 0.5 -1
24   79 0.5 -1
25 20 61 0 1 -1
25 77  1 0.5 -1
25 7  1 0.5 -1
25 24  2 0.666667 -1
25   2 0.333333 -1
25 43  3 0.5 -1
25 32  3 0.5 -1
25 23 9 4 0.428571 -1
25   4 0.285714 -1
25   4 0.285714 -1
25 1 26 5 1 -1
25 73 72 6 0.333333 -1
25 18 9 6 0.333333 -1
25 1 64 6 0.333333 -1
25 14 13 7 0.5 -1
25 60 74 7 0.5 -1
25   8 0.4 -1
25 18 0 8 0.6 -1
25   9 0.285714 -1
25   9 0.285714 -1
25 30 15 9 0.428571 -1
25 47  10 1 -1
25   11 1 -1
25   12 0.25 -1
25   12 0.25 -1
25 37  12 0.5 -1
25   13 1 -1
25 40  14 0.571429 -1
25 70 23 14 0.428571 -1
25   15 0.5 -1
25   15 0.5 -1
25 20  16 1 -1
25 61 72 17 0.375 -1
25 35 20 17 0.375 -1
25   17 0.25 -1
25 12  18 0.5 -1
25 53  18 0.5 -1
25   19 0.333333 -1
25 43  19 0.666667 -1
25 39  20 0.666667 -1
25   20 0.333333 -1
25 9  21 1 -1
25 77  22 0.571429 -1
25 74 64 22 0.428571 -1
25   23 0.5 -1
25   23 0.5 -1
25 40 34 24 0.6 -1
25   24 0.4 -1
25   26 1 -1
25   27 0.333333 -1
25 77  27 0.666667 -1
25   28 1 -1
25   29 0.5 -1
25   29 0.5 -1
25 76  30 1 -1
25 73 64 31 1 -1
25 19 61 32 0.428571 -1
25   32 0.285714 -1
25   32 0.285714 -1
25 38  33 1 -1
25 10  34 0.5 -1
25 70  34 0.5 -1
25 46 34 35 1 -1
25 30  36 0.666667 -1
25   36 0.333333 -1
25 36 24 37 0.272727 -1
25 14  37 0.363636 -1
25 72  37 0.363636 -1
25   38 0.2 -1
25 32  38 0.4 -1
25 34  38 0.4 -1
25   39 0.25 -1
25   39 0.25 -1
25 13  39 0.5 -1
25 76  40 1 -1
25 26  41 0.571429 -1
25 61 72 41 0.428571 -1
25 64  42 0.444444 -1
25 9 43 42 0.333333 -1
25   42 0.222222 -1
25   43 0.333333 -1
25 7  43 0.666667 -1
25 59 30 44 1 -1
25 34 28 45 0.428571 -1
25 3  45 0.571429 -1
25 9 47 46 1 -1
25   47 1 -1
25 32  48 0.571429 -1
25 42 53 48 0.428571 -1
25 0 37 49 1 -1
25 61 60 50 1 -1
25   51 0.285714 -1
25 26 8 51 0.428571 -1
25   51 0.285714 -1
25 60 38 52 1 -1
25   53 0.4 -1
25 0 23 53 0.6 -1
25   54 0.222222 -1
25 21 31 54 0.333333 -1
25 13  54 0.444444 -1
25 32 58 55 0.3 -1
25 15 10 55 0.3 -1
25 18  55 0.4 -1
25 74 40 56 0.6 -1
25   56 0.4 -1
25 46 7 57 0.5 -1
25 64 35 57 0.5 -1
25 31  58 0.666667 -1
25   58 0.333333 -1
25 26 49 59 1 -1
25   60 0.25 -1
25 23 9 60 0.375 -1
25 76 64 60 0.375 -1
25   61 0.4 -1
25 48 70 61 0.6 -1
25   62 0.222222 -1
25 37  62 0.444444 -1
25 51 31 62 0.333333 -1
25   63 0.25 -1
25 61 70 63 0.375 -1
25 38 57 63 0.375 -1
25 8  64 1 -1
25   65 0.333333 -1
25   65 0.333333 -1
25   65 0.333333 -1
25   66 0.5 -1
25   66 0.5 -1
25   67 0.285714 -1
25   67 0.285714 -1
25 1 3 67 0.428571 -1
25 50  68 0.666667 -1
25   68 0.333333 -1
25 7 6 69 1 -1
25 46 43 70 0.6 -1
25   70 0.4 -1
25   71 0.333333 -1
25 35  71 0.666667 -1
25 52  72 0.571429 -1
25 46 35 72 0.428571 -1
25 77  73 0.363636 -1
25 17  73 0.363636 -1
25 24 29 73 0.272727 -1
25 18  74 1 -1
25   75 0.4 -1
25 58 34 75 0.6 -1
25 69 47 76 0.5 -1
25 38 8 76 0.5 -1
25   77 0.25 -1
25 31  77 0.5 -1
25   77 0.25 -1
25 14 49 78 0.5 -1
25 43 14 78 0.5 -1
25 3 23 79 0.6 -1
25   79 0.4 -1
26 54 61 0 0.3 -1
26 35 15 0 0.3 -1
26 38  0 0.4 -1
26 35 3 1 0.375 -1
26   1 0.25 -1
26 9 55 1 0.375 -1
26 10  2 0.5 -1
26   2 0.25 -1
26   2 0.25 -1
26 1 70 3 0.375 -1
26   3 0.25 -1
26 46 35 3 0.375 -1
26 0  4 1 -1
26   5 1 -1
26 13 72 6 0.272727 -1
26 67  6 0.363636 -1
26 35  6 0.363636 -1
26 43 73 7 1 -1
26 30  8 0.363636 -1
26 13  8 0.363636 -1
26 69 57 8 0.272727 -1
26 48  9 1 -1
26   10 1 -1
26 20 46 11 0.3 -1
26 37 64 11 0.3 -1
26 27  11 0.4 -1
26 39  12 1 -1
26   13 0.4 -1
26 20 48 13 0.6 -1
26 18  14 1 -1
26 20 51 15 0.333333 -1
26   15 0.222222 -1
26 30  15 0.444444 -1
26   16 0.25 -1
26 51 61 16 0.375 -1
26 37 32 16 0.375 -1
26   17 0.5 -1
26   17 0.5 -1
26 66  18 1 -1
26   19 1 -1
26   20 0.5 -1
26   20 0.5 -1
26   21 0.4 -1
26 69 61 21 0.6 -1
26   22 1 -1
26 9 61 23 0.428571 -1
26 0  23 0.571429 -1
26 34 66 24 0.6 -1
26   24 0.4 -1
26 0 10 25 1 -1
26 14  27 0.666667 -1
26   27 0.333333 -1
26 30  28 1 -1
26 7 35 29 0.6 -1
26   29 0.4 -1
26 64 14 30 0.375 -1
26 3 49 30 0.375 -1
26   30 0.25 -1
26 64 76 31 0.375 -1
26 69 79 31 0.375 -1
26   31 0.25 -1
26 60  32 0.571429 -1
26 43 19 32 0.428571 -1
26   33 0.4 -1
26 24 13 33 0.6 -1
26   34 1 -1
26   35 0.25 -1
26 8  35 0.5 -1
26   35 0.25 -1
26 0  36 0.444444 -1
26   36 0.222222 -1
26 33 11 36 0.333333 -1
26 20 46 37 0.6 -1
26   37 0.4 -1
26   38 1 -1
26 8 46 39 0.428571 -1
26 15  39 0.571429 -1
26 20  40 0.363636 -1
26 52 77 40 0.272727 -1
26 74  40 0.363636 -1
26 12 61 41 0.5 -1
26 7 23 41 0.5 -1
26 51 1 42 1 -1
26   43 0.5 -1
26   43 0.5 -1
26   44 0.25 -1
26 19 5 44 0.375 -1
26 58 23 44 0.375 -1
26   45 0.25 -1
26 30 15 45 0.375 -1
26 13 1 45 0.375 -1
26   46 1 -1
26 30  47 0.666667 -1
26   47 0.333333 -1
26 31  48 1 -1
26 18  49 0.4 -1
26 74 7 49 0.3 -1
26 9 58 49 0.3 -1
26 30  50 0.5 -1
26 43  50 0.5 -1
26 32 71 51 0.428571 -1
26 32  51 0.571429 -1
26   52 0.4 -1
26 30 35 52 0.6 -1
26   53 0.222222 -1
26 1  53 0.444444 -1
26 30 24 53 0.333333 -1
26 14 1 54 0.333333 -1
26   54 0.222222 -1
26 70  54 0.444444 -1
26 9  55 0.571429 -1
26 46 1 55 0.428571 -1
26 11  56 0.444444 -1
26 8 76 56 0.333333 -1
26   56 0.222222 -1
26   57 0.25 -1
26 47  57 0.5 -1
26   57 0.25 -1
26   58 1 -1
26 13  59 1 -1
26 37 29 60 0.375 -1
26 8 9 60 0.375 -1
26   60 0.25 -1
26   61 0.222222 -1
26 45  61 0.444444 -1
26 58 53 61 0.333333 -1
26 19  62 1 -1
26 41  63 0.444444 -1
26 70 23 63 0.333333 -1
26   63 0.222222 -1
26 1  64 0.571429 -1
26 23 78 64 0.428571 -1
26   65 0.333333 -1
26   65 0.333333 -1
26   65 0.333333 -1
26 23  66 0.444444 -1
26   66 0.222222 -1
26 70 62 66 0.333333 -1
26 30 10 67 1 -1
26 19 33 68 0.5 -1
26 75 30 68 0.5 -1
26 39  69 0.666667 -1
26   69 0.333333 -1
26 74  70 0.4 -1
26   70 0.2 -1
26 39  70 0.4 -1
26   71 0.5 -1
26   71 0.5 -1
26 60  72 0.666667 -1
26   72 0.333333 -1
26 77  73 1 -1
26 67  74 1 -1
26 51  75 1 -1
26 13  76 0.666667 -1
26   76 0.333333 -1
26 14 49 77 0.375 -1
26   77 0.25 -1
26 30 72 77 0.375 -1
26   78 1 -1
26   79 1 -1
27 64  0 0.666667 -1
27   0 0.333333 -1
27 57  1 1 -1
27 54 48 2 0.6 -1
27   2 0.4 -1
27 29  3 0.4 -1
27 58 49 3 0.3 -1
27 42 29 3 0.3 -1
27   4 0.5 -1
27   4 0.5 -1
27 23 58 5 0.6 -1
27   5 0.4 -1
27   6 1 -1
27   7 1 -1
27 12  8 0.666667 -1
27   8 0.333333 -1
27 48 14 9 0.6 -1
27   9 0.4 -1
27 33  10 0.571429 -1
27 12 66 10 0.428571 -1
27   11 1 -1
27 59  12 0.571429 -1
27 64 50 12 0.428571 -1
27 67 18 13 0.272727 -1
27 47  13 0.363636 -1
27 41  13 0.363636 -1
27 0 16 14 1 -1
27 76 51 15 1 -1
27   16 1 -1
27 67 56 17 0.333333 -1
27 64  17 0.444444 -1
27   17 0.222222 -1
27   18 0.2 -1
27 23  18 0.4 -1
27 68  18 0.4 -1
27   19 1 -1
27 39  20 0.5 -1
27   20 0.25 -1
27   20 0.25 -1
27   21 0.4 -1
27 15 46 21 0.6 -1
27 35  22 0.4 -1
27   22 0.2 -1
27 18  22 0.4 -1
27 64  23 0.5 -1
27   23 0.25 -1
27   23 0.25 -1
27 48  24 1 -1
27 14 26 25 0.428571 -1
27 13  25 0.571429 -1
27 49 64 26 0.5 -1
27 0 65 26 0.5 -1
27 38  28 0.571429 -1
27 24 10 28 0.428571 -1
27 42 20 29 1 -1
27 9 53 30 1 -1
27 23  31 0.5 -1
27 51  31 0.5 -1
27 7  32 0.4 -1
27 48  32 0.4 -1
27   32 0.2 -1
27 10 52 33 0.5 -1
27 38 31 33 0.5 -1
27   34 1 -1
27   35 0.4 -1
27 32 30 35 0.6 -1
27   36 0.333333 -1
27   36 0.333333 -1
27   36 0.333333 -1
27   37 1 -1
27   38 0.5 -1
27   38 0.5 -1
27 51 29 39 0.375 -1
27   39 0.25 -1
27 48 14 39 0.375 -1
27   40 1 -1
27 72  41 1 -1
27   42 0.285714 -1
27 37 76 42 0.428571 -1
27   42 0.285714 -1
27 72 23 43 0.375 -1
27 0 23 43 0.375 -1
27   43 0.25 -1
27 55  44 1 -1
27   45 0.4 -1
27 39 3 45 0.6 -1
27 39  46 1 -1
27 42  47 0.5 -1
27 12  47 0.5 -1
27   48 1 -1
27   49 0.25 -1
27 5  49 0.5 -1
27   49 0.25 -1
27 76 20 50 0.333333 -1
27 74  50 0.444444 -1
27   50 0.222222 -1
27   51 0.25 -1
27 25  51 0.5 -1
27   51 0.25 -1
27   52 0.285714 -1
27 18 36 52 0.428571 -1
27   52 0.285714 -1
27 18 1 53 0.272727 -1
27 30  53 0.363636 -1
27 10  53 0.363636 -1
27   54 0.333333 -1
27   54 0.333333 -1
27   54 0.333333 -1
27 31 11 55 0.428571 -1
27 13  55 0.571429 -1
27 11  56 0.444444 -1
27   56 0.222222 -1
27 66 58 56 0.333333 -1
27   57 0.2 -1
27 13  57 0.4 -1
27 20  57 0.4 -1
27 13 32 58 0.428571 -1
27 18  58 0.571429 -1
27 69 26 59 0.5 -1
27 38 39 59 0.5 -1
27 15  60 0.666667 -1
27   60 0.333333 -1
27 32 1 61 0.5 -1
27 10 64 61 0.5 -1
27 26 20 62 0.5 -1
27 64 61 62 0.5 -1
27 18  63 0.4 -1
27   63 0.2 -1
27 7  63 0.4 -1
27 0  64 0.444444 -1
27 14 63 64 0.333333 -1
27   64 0.222222 -1
27 7  65 0.4 -1
27   65 0.2 -1
27 23  65 0.4 -1
27   66 0.25 -1
27 43 54 66 0.375 -1
27 7 14 66 0.375 -1
27   67 0.4 -1
27 9 43 67 0.6 -1
27 47 24 68 1 -1
27   69 0.4 -1
27 13 60 69 0.6 -1
27 17 69 70 0.3 -1
27 43 69 70 0.3 -1
27 66  70 0.4 -1
27 10  71 1 -1
27 69  72 0.333333 -1
27 77  72 0.333333 -1
27 26  72 0.333333 -1
27   73 0.222222 -1
27 17 11 73 0.333333 -1
27 13  73 0.444444 -1
27 49 12 74 0.333333 -1
27   74 0.222222 -1
27 35  74 0.444444 -1
27   75 0.5 -1
27   75 0.5 -1
27   76 1 -1
27 64  77 0.666667 -1
27   77 0.333333 -1
27 26  78 1 -1
27   79 1 -1
28   0 1 -1
28 12  1 1 -1
28 11 30 2 0.428571 -1
28   2 0.285714 -1
28   2 0.285714 -1
28 61 11 3 1 -1
28 32  4 1 -1
28 52 30 5 0.375 -1
28   5 0.25 -1
28 76 56 5 0.375 -1
28 43 35 6 1 -1
28   7 0.5 -1
28   7 0.5 -1
28 7 77 8 0.3 -1
28 20  8 0.4 -1
28 64 70 8 0.3 -1
28 34  9 0.333333 -1
28 37  9 0.333333 -1
28 66  9 0.333333 -1
28   10 1 -1
28   11 0.2 -1
28 46  11 0.4 -1
28 35  11 0.4 -1
28 1  12 0.363636 -1
28 20 10 12 0.272727 -1
28 29  12 0.363636 -1
28 33 41 13 0.6 -1
28   13 0.4 -1
28 48 8 14 0.6 -1
28   14 0.4 -1
28 38  15 0.4 -1
28 35  15 0.4 -1
28   15 0.2 -1
28   16 1 -1
28   17 0.25 -1
28 48  17 0.5 -1
28   17 0.25 -1
28 55 35 18 0.428571 -1
28 36  18 0.571429 -1
28 3 58 19 0.6 -1
28   19 0.4 -1
28 64 74 20 1 -1
28 9 43 21 1 -1
28 36 49 22 0.6 -1
28   22 0.4 -1
28   23 0.2 -1
28 39  23 0.4 -1
28 30  23 0.4 -1
28 20 78 24 0.272727 -1
28 74  24 0.363636 -1
28 7  24 0.363636 -1
28 2  25 1 -1
28 14 69 26 0.333333 -1
28 46  26 0.444444 -1
28   26 0.222222 -1
28   27 0.4 -1
28 3 43 27 0.6 -1
28   29 0.25 -1
28 74 56 29 0.375 -1
28 32 77 29 0.375 -1
28 79 70 30 1 -1
28 52  31 1 -1
28   32 1 -1
28 49  33 0.4 -1
28   33 0.2 -1
28 38  33 0.4 -1
28 26 79 34 1 -1
28   35 0.25 -1
28   35 0.25 -1
28 1  35 0.5 -1
28   36 1 -1
28 7 24 37 1 -1
28 5 13 38 0.333333 -1
28   38 0.222222 -1
28 74  38 0.444444 -1
28 38 43 39 1 -1
28 48 51 40 0.428571 -1
28   40 0.285714 -1
28   40 0.285714 -1
28   41 0.333333 -1
28   41 0.333333 -1
28   41 0.333333 -1
28 30 35 42 0.428571 -1
28   42 0.285714 -1
28   42 0.285714 -1
28   43 1 -1
28 61  44 0.444444 -1
28 1 14 44 0.333333 -1
28   44 0.222222 -1
28   45 1 -1
28 19  46 0.333333 -1
28 75  46 0.333333 -1
28 7  46 0.333333 -1
28 51  47 1 -1
28 42  48 1 -1
28 20  49 0.666667 -1
28   49 0.333333 -1
28 46 56 50 1 -1
28 43 76 51 0.375 -1
28   51 0.25 -1
28 8 79 51 0.375 -1
28 12 0 52 1 -1
28 64 32 53 0.428571 -1
28 15  53 0.571429 -1
28 64  54 1 -1
28 30  55 0.5 -1
28 11  55 0.5 -1
28 57 19 56 0.333333 -1
28 70 47 56 0.333333 -1
28 43 55 56 0.333333 -1
28 61  57 0.4 -1
28 54  57 0.4 -1
28   57 0.2 -1
28 0  58 1 -1
28   59 0.4 -1
28 23 48 59 0.6 -1
28 30 39 60 0.6 -1
28   60 0.4 -1
28 0  61 0.666667 -1
28   61 0.333333 -1
28 32 10 62 0.333333 -1
28 33  62 0.444444 -1
28   62 0.222222 -1
28   63 0.25 -1
28   63 0.25 -1
28 0  63 0.5 -1
28   64 0.4 -1
28 45 18 64 0.6 -1
28 46 33 65 1 -1
28 13 29 66 1 -1
28   67 1 -1
28 53  68 1 -1
28 52  69 0.4 -1
28 66  69 0.4 -1
28   69 0.2 -1
28 54 41 70 1 -1
28 51  71 0.4 -1
28 10  71 0.4 -1
28   71 0.2 -1
28   72 0.2 -1
28 46  72 0.4 -1
28 9  72 0.4 -1
28   73 0.4 -1
28 70 51 73 0.6 -1
28 34 57 74 0.428571 -1
28   74 0.285714 -1
28   74 0.285714 -1
28   75 0.4 -1
28 26 74 75 0.6 -1
28 1 58 76 0.333333 -1
28 35 26 76 0.333333 -1
28 25 22 76 0.333333 -1
28 26 29 77 0.5 -1
28 1 48 77 0.5 -1
28   78 1 -1
28 18 33 79 0.6 -1
28   79 0.4 -1
29 26 31 0 0.3 -1
29 43  0 0.4 -1
29 7 9 0 0.3 -1
29 15  1 0.4 -1
29 35  1 0.4 -1
29   1 0.2 -1
29   2 1 -1
29   3 1 -1
29   4 1 -1
29 58  5 1 -1
29 72  6 0.333333 -1
29 0  6 0.333333 -1
29 39  6 0.333333 -1
29   7 0.25 -1
29   7 0.25 -1
29 1  7 0.5 -1
29   8 0.4 -1
29 12 11 8 0.6 -1
29   9 0.4 -1
29 43 23 9 0.6 -1
29   10 0.5 -1
29   10 0.5 -1
29 8 72 11 0.333333 -1
29 13 34 11 0.333333 -1
29 64 77 11 0.333333 -1
29 74  12 0.444444 -1
29   12 0.222222 -1
29 37 41 12 0.333333 -1
29 77  13 0.363636 -1
29 37  13 0.363636 -1
29 64 31 13 0.272727 -1
29   14 0.5 -1
29   14 0.5 -1
29 64  15 0.5 -1
29 32  15 0.5 -1
29   16 0.222222 -1
29 30  16 0.444444 -1
29 47 23 16 0.333333 -1
29 1 12 17 1 -1
29 77 9 18 0.333333 -1
29   18 0.222222 -1
29 37  18 0.444444 -1
29 72 70 19 1 -1
29   20 1 -1
29 64  21 0.444444 -1
29   21 0.222222 -1
29 74 48 21 0.333333 -1
29   22 1 -1
29 24 1 23 0.6 -1
29   23 0.4 -1
29 12 27 24 0.333333 -1
29   24 0.222222 -1
29 72  24 0.444444 -1
29 77 13 25 0.428571 -1
29 70  25 0.571429 -1
29 64 9 26 0.375 -1
29   26 0.25 -1
29 54 28 26 0.375 -1
29   27 0.222222 -1
29 70 58 27 0.333333 -1
29 3  27 0.444444 -1
29   28 0.285714 -1
29   28 0.285714 -1
29 64 12 28 0.428571 -1
29 38 41 30 0.428571 -1
29 43  30 0.571429 -1
29 7 30 31 0.6 -1
29   31 0.4 -1
29   32 0.285714 -1
29   32 0.285714 -1
29 18 30 32 0.428571 -1
29   33 0.2 -1
29 76  33 0.4 -1
29 69  33 0.4 -1
29 70 73 34 0.428571 -1
29   34 0.285714 -1
29   34 0.285714 -1
29   35 1 -1
29 47  36 1 -1
29 22 51 37 0.428571 -1
29 76  37 0.571429 -1
29   38 0.333333 -1
29 79  38 0.666667 -1
29   39 0.25 -1
29   39 0.25 -1
29 32  39 0.5 -1
29   40 0.25 -1
29 3  40 0.5 -1
29   40 0.25 -1
29 59  41 0.4 -1
29   41 0.2 -1
29 48  41 0.4 -1
29 7 43 42 1 -1
29 20 8 43 1 -1
29   44 1 -1
29 35  45 0.5 -1
29   45 0.25 -1
29   45 0.25 -1
29   46 0.333333 -1
29   46 0.333333 -1
29   46 0.333333 -1
29   47 0.333333 -1
29   47 0.333333 -1
29   47 0.333333 -1
29   48 0.5 -1
29   48 0.5 -1
29 32  49 0.5 -1
29   49 0.25 -1
29   49 0.25 -1
29 69  50 0.5 -1
29 7  50 0.5 -1
29   51 1 -1
29   52 0.5 -1
29   52 0.5 -1
29 35  53 0.571429 -1
29 66 31 53 0.428571 -1
29 39 46 54 0.428571 -1
29 14  54 0.571429 -1
29   55 0.333333 -1
29 60  55 0.666667 -1
29 7  56 0.4 -1
29   56 0.2 -1
29 76  56 0.4 -1
29 52 14 57 0.5 -1
29 43 64 57 0.5 -1
29 28 37 58 1 -1
29 61  59 0.5 -1
29 14  59 0.5 -1
29 76 74 60 0.5 -1
29 7 58 60 0.5 -1
29 1  61 1 -1
29 49  62 0.4 -1
29 53  62 0.4 -1
29   62 0.2 -1
29 55  63 0.444444 -1
29   63 0.222222 -1
29 51 58 63 0.333333 -1
29 70 61 64 0.272727 -1
29 12  64 0.363636 -1
29 74  64 0.363636 -1
29 9  65 0.571429 -1
29 43 77 65 0.428571 -1
29   66 0.285714 -1
29   66 0.285714 -1
29 26 64 66 0.428571 -1
29   67 1 -1
29 70  68 1 -1
29   69 1 -1
29 64  70 1 -1
29   71 1 -1
29 69  72 1 -1
29 25  73 1 -1
29 3 70 74 1 -1
29 59  75 0.571429 -1
29 60 72 75 0.428571 -1
29   76 0.25 -1
29 53 26 76 0.375 -1
29 7 49 76 0.375 -1
29   77 0.333333 -1
29 26  77 0.666667 -1
29 61 64 78 1 -1
29 55  79 1 -1
30   0 0.25 -1
30   0 0.25 -1
30 64  0 0.5 -1
30   1 0.4 -1
30 32 61 1 0.6 -1
30 64  2 1 -1
30 31  3 0.444444 -1
30 14 29 3 0.333333 -1
30   3 0.222222 -1
30 69 77 4 1 -1
30 51  5 1 -1
30 20 60 6 0.272727 -1
30 13  6 0.363636 -1
30 17  6 0.363636 -1
30 13  7 0.333333 -1
30 69  7 0.333333 -1
30 1  7 0.333333 -1
30 43 41 8 0.272727 -1
30 25  8 0.363636 -1
30 40  8 0.363636 -1
30   9 1 -1
30   10 0.333333 -1
30 41  10 0.666667 -1
30 50 59 11 1 -1
30 24 18 12 0.3 -1
30 43 66 12 0.3 -1
30 77  12 0.4 -1
30   13 0.333333 -1
30 29  13 0.666667 -1
30 39  14 0.5 -1
30   14 0.25 -1
30   14 0.25 -1
30   15 0.285714 -1
30   15 0.285714 -1
30 41 69 15 0.428571 -1
30 0 36 16 0.6 -1
30   16 0.4 -1
30 26 35 17 0.3 -1
30 25  17 0.4 -1
30 29 70 17 0.3 -1
30   18 0.285714 -1
30 41 14 18 0.428571 -1
30   18 0.285714 -1
30 10 49 19 1 -1
30 13 46 20 1 -1
30 13  21 0.363636 -1
30 67 55 21 0.272727 -1
30 23  21 0.363636 -1
30 54  22 1 -1
30 9  23 0.363636 -1
30 60 76 23 0.272727 -1
30 37  23 0.363636 -1
30   24 0.4 -1
30 64 46 24 0.6 -1
30   25 0.333333 -1
30 76  25 0.666667 -1
30 14  26 0.571429 -1
30 77 18 26 0.428571 -1
30 23  27 1 -1
30   28 0.2 -1
30 66  28 0.4 -1
30 48  28 0.4 -1
30 11 0 29 1 -1
30 25  31 0.5 -1
30 14  31 0.5 -1
30   32 0.285714 -1
30 70 11 32 0.428571 -1
30   32 0.285714 -1
30   33 0.285714 -1
30 64 77 33 0.428571 -1
30   33 0.285714 -1
30 0  34 0.666667 -1
30   34 0.333333 -1
30 43 7 35 0.6 -1
30   35 0.4 -1
30 37  36 0.666667 -1
30   36 0.333333 -1
30   37 1 -1
30 70  38 0.4 -1
30 19 58 38 0.3 -1
30 61 26 38 0.3 -1
30 19 7 39 0.428571 -1
30   39 0.285714 -1
30   39 0.285714 -1
30   40 1 -1
30   41 1 -1
30 31 68 42 0.428571 -1
30   42 0.285714 -1
30   42 0.285714 -1
30   43 0.5 -1
30   43 0.5 -1
30   44 1 -1
30   45 0.333333 -1
30 53  45 0.666667 -1
30 47  46 0.5 -1
30 58  46 0.5 -1
30 35 12 47 0.3 -1
30 7  47 0.4 -1
30 72 74 47 0.3 -1
30   48 1 -1
30   49 0.5 -1
30   49 0.5 -1
30 43  50 1 -1
30   51 0.25 -1
30   51 0.25 -1
30 36  51 0.5 -1
30   52 0.222222 -1
30 26 17 52 0.333333 -1
30 60  52 0.444444 -1
30 14 37 53 1 -1
30 20 70 54 1 -1
30 17  55 0.666667 -1
30   55 0.333333 -1
30 26  56 0.444444 -1
30   56 0.222222 -1
30 67 26 56 0.333333 -1
30 76  57 1 -1
30   58 0.222222 -1
30 69  58 0.444444 -1
30 1 46 58 0.333333 -1
30 64  59 0.571429 -1
30 13 74 59 0.428571 -1
30 40 70 60 0.5 -1
30 23 35 60 0.5 -1
30   61 1 -1
30   62 0.5 -1
30   62 0.5 -1
30 23  63 0.363636 -1
30 33  63 0.363636 -1
30 13 69 63 0.272727 -1
30 12  64 0.363636 -1
30 29 72 64 0.272727 -1
